/data/rj1/probe8,rn9AP+j7ib9t54k/6PuJPw==,0,False,1768210002.2274954,0.05671119689941406
/data/rj1/probe6,AwmFPweBvb/sUbw/B4G9Pw==,0,False,1768210002.2274954,0.0
/data/rj1/probe4,ar2cP28S379MN98/TDffPw==,0,False,1768210002.2274954,0.0
/data/rj1/probe2,4BB6P7fzsb/azrE/t/OxPw==,0,False,1768210002.2283835,0.0008881092071533203
/data/rj1/probe7,s91oP12PpL99P6U/fT+lPw==,0,False,1768210002.2283835,0.0
/data/rj1/probe5,37mVP9ijzL80M9E/NDPRPw==,0,False,1768210002.2283835,0.0
/data/rj1/probe3,PuOPP0Jgxb+gGsk/oBrJPw==,0,False,1768210002.2293825,0.0009989738464355469
/data/rj1/probe1,oD5VPxsvk7+WQ5c/lkOXPw==,0,False,1768210002.2293825,0.0
/data/rj2/probe8,LvA0P5qZgb+amYE/mpmBPw==,0,False,1768210002.2779522,0.048569679260253906
/data/rj2/probe6,06WVPw8t0r+nm9I/p5vSPw==,0,False,1768210002.2789514,0.0009992122650146484
/data/rj3/probe8,PZU+P8uhh79rvIY/y6GHPw==,0,False,1768210002.2789514,0.0
/data/rj3/probe6,DrCIPx1avr86tMA/OrTAPw==,0,False,1768210002.2789514,0.0
/data/rj3/probe4,GTinPy6y6b9nZug/LrLpPw==,0,False,1768210002.2789514,0.0
/data/rj3/probe2,DDGFP23nub9V47k/bee5Pw==,0,False,1768210002.2799509,0.00099945068359375
/data/rj3/probe7,JeJqPzQzo7+oxqM/qMajPw==,0,False,1768210002.2799509,0.0
/data/rj2/probe4,GvWjP6vx5r9lO+U/q/HmPw==,0,False,1768210002.2799509,0.0
/data/rj3/probe5,bj2ePw0C3b+5Ht0/uR7dPw==,0,False,1768210002.2799509,0.0
/data/rj2/probe2,DhFzPylcqb9rvKo/a7yqPw==,0,False,1768210002.3245268,0.04457592964172363
/data/rj2/probe7,gD1jP60cnr86tKA/OrSgPw==,0,False,1768210002.3245268,0.0
/data/rj2/probe5,BGuaP2Hl2L/gT9k/4E/ZPw==,0,False,1768210002.3245268,0.0
/data/rj3/probe3,EKqbPwMr2b+1yNg/AyvZPw==,0,False,1768210002.3255258,0.0009989738464355469
/data/rj2/probe3,tb6PP5huyr+vR8k/mG7KPw==,0,False,1768210002.3255258,0.0
/data/rj3/probe1,j5RWPzQzl79fupc/X7qXPw==,0,False,1768210002.3255258,0.0
/data/rj2/probe1,zSRBP83MiL+5Hok/uR6JPw==,0,False,1768210002.326527,0.0010013580322265625
/data/rj1/probe8,T7BDPxkEir8X2Yg/GQSKPw==,0,False,1768210002.326527,0.0
/data/rj1/probe6,GOOHP8dLvb9rvLw/x0u9Pw==,0,False,1768210002.326527,0.0
/data/rj1/probe4,xkegP1GN379CYN8/UY3fPw==,0,False,1768210002.3275256,0.0009984970092773438
/data/rj1/probe2,SeB+P/Yosr/eJLI/9iiyPw==,0,False,1768210002.3275256,0.0
/data/rj1/probe7,/xZsPxWuo7/HS6U/x0ulPw==,0,False,1768210002.3275256,0.0
/data/rj1/probe5,F8SVP6Rw0b/y0tE/8tLRPw==,0,False,1768210002.328526,0.0010004043579101562
/data/rj1/probe3,0R2QP/T9yr+5Hss/uR7LPw==,0,False,1768210002.328526,0.0
/data/rj1/probe1,r6FVP9NNmL/2KJg/002YPw==,0,False,1768210002.328526,0.0
/data/rj3/probe8,HMY/PweBh780M38/B4GHPw==,0,False,1768210002.3711686,0.04264259338378906
/data/rj2/probe8,zcM0PxkEfr8ZBH4/GQR+Pw==,0,False,1768210002.372171,0.0010023117065429688
/data/rj3/probe6,w8+IP5qZvb+S7bw/mpm9Pw==,0,False,1768210002.372171,0.0
/data/rj3/probe4,W8KkP1GN6b9dj+o/XY/qPw==,0,False,1768210002.372171,0.0
/data/rj2/probe6,s9yVP9RN0r+nm9I/p5vSPw==,0,False,1768210002.373171,0.0010001659393310547
/data/rj2/probe4,FA+kP5Lt5r82XuY/ku3mPw==,0,False,1768210002.373171,0.0
/data/rj3/probe2,H+6CP0jhur9rvLo/SOG6Pw==,0,False,1768210002.373171,0.0
/data/rj2/probe2,dyZyP4TAqr9SuKo/hMCqPw==,0,False,1768210002.37417,0.0009989738464355469
/data/rj2/probe7,kNFhP60cnr86tKA/OrSgPw==,0,False,1768210002.37417,0.0
/data/rj2/probe5,TU2ZP/2p17+zndk/s53ZPw==,0,False,1768210002.4217956,0.04762554168701172
/data/rj2/probe3,pNqOP//Uxr8oMco/KDHKPw==,0,False,1768210002.4217956,0.0
/data/rj2/probe1,77k+P8dLib80M4c/x0uJPw==,0,False,1768210002.4217956,0.0
/data/rj3/probe7,lZplP+Slo7/LoaM/5KWjPw==,0,False,1768210002.4217956,0.0
/data/rj3/probe5,SuOaP83M3L8+Ct0/PgrdPw==,0,False,1768210002.4227931,0.0009975433349609375
/data/rj3/probe3,t5WYP23n179XDtk/Vw7ZPw==,0,False,1768210002.4227931,0.0
/data/rj3/probe1,gXdTP0Jgl79SuJY/QmCXPw==,0,False,1768210002.4227931,0.0
/data/rj1/probe8,F9lAPxsvib+KQYg/Gy+JPw==,0,False,1768210002.4227931,0.0
/data/rj1/probe6,OVSFP6Rwvb/c+bw/pHC9Pw==,0,False,1768210002.4237924,0.0009992122650146484
/data/rj2/probe8,G/4zP5qZgb+amYE/mpmBPw==,0,False,1768210002.479871,0.05607867240905762
/data/rj3/probe8,t90+P+xRhr+znYc/s52HPw==,0,False,1768210002.4808714,0.0010004043579101562
/data/rj2/probe6,n96UP12P0r+AatI/XY/SPw==,0,False,1768210002.4808714,0.0
/data/rj3/probe6,A5yJP5QYwL/HS78/lBjAPw==,0,False,1768210002.4808714,0.0
/data/rj3/probe4,jXaoP/lT6b8Vrus/Fa7rPw==,0,False,1768210002.4808714,0.0
/data/rj3/probe2,aE+GP1cOu79dj7o/Vw67Pw==,0,False,1768210002.481878,0.0010066032409667969
/data/rj3/probe7,8fFtPxWuo78836M/PN+jPw==,0,False,1768210002.481878,0.0
/data/rj2/probe4,5PSiP5QY5r82XuY/Nl7mPw==,0,False,1768210002.481878,0.0
/data/rj3/probe5,sWSgP60c3L/D9dw/w/XcPw==,0,False,1768210002.4828672,0.0009891986846923828
/data/rj3/probe3,HzadP7ke2b+Ybtg/uR7ZPw==,0,False,1768210002.4828672,0.0
/data/rj3/probe1,px9YP5Ltlr8uspc/LrKXPw==,0,False,1768210002.4828672,0.0
/data/rj2/probe2,XbhxP1K4qr8L16k/UriqPw==,0,False,1768210002.5274456,0.04457831382751465
/data/rj2/probe7,XFNkPx+Fm78fhZs/H4WbPw==,0,False,1768210002.5274456,0.0
/data/rj2/probe5,O8KbPwEA2L9V49c/AQDYPw==,0,False,1768210002.5284495,0.0010039806365966797
/data/rj2/probe3,XhuRP5QYyr/FIMo/xSDKPw==,0,False,1768210002.5284495,0.0
/data/rj2/probe1,ETdDPxfZiL8nMYg/F9mIPw==,0,False,1768210002.5284495,0.0
/data/rj2/probe8,1TU1P5qZgb+amYE/mpmBPw==,0,False,1768210002.597059,0.06860947608947754
/data/rj2/probe6,mzKWP7Fy0r8dWtI/sXLSPw==,0,False,1768210002.598062,0.0010030269622802734
/data/rj2/probe4,GKCkP6Vw5b91k+Q/pXDlPw==,0,False,1768210002.598062,0.0
/data/rj3/probe8,lm09PxfZhr9QjYc/UI2HPw==,0,False,1768210002.598062,0.0
/data/rj2/probe2,+XBzP2u8qL+vR6k/r0epPw==,0,False,1768210002.5990624,0.0010004043579101562
/data/rj3/probe6,WoSHP/CnwL/9qb8/8KfAPw==,0,False,1768210002.5990624,0.0
/data/rj3/probe4,34qnP2Hl5r9+P+s/fj/rPw==,0,False,1768210002.5990624,0.0
/data/rj3/probe2,xl+GP9RNur+iRbY/1E26Pw==,0,False,1768210002.6000586,0.0009961128234863281
/data/rj3/probe7,FPxpP0w3o78j26M/I9ujPw==,0,False,1768210002.6000586,0.0
